dataset,condition,chamber,Individual,genotype,location,num_leaves,plant_width,longest_leaf_length,plant_height,planting_date,rosette_id,status,rep,round,date,DAP,relative_dap
temp,30,17,7.99_17_30_3_p2,NY_56,NYC,9,3.6,2.6,0,2/21/23,qz,G,3.2,3,4/21/23,59,0.8082191780821918
temp,30,17,7.99_17_30_3_p2,NY_56,NYC,9,5.3,3.4,0,2/21/23,qz,H,3.2,3,4/26/23,64,0.8767123287671232
temp,30,17,7.99_17_30_3_p3,NY_56,NYC,2,0,0,0,2/21/23,ra,G,3.3,3,3/31/23,38,0.5205479452054794
temp,30,17,7.99_17_30_3_p3,NY_56,NYC,2,0,0,0,2/21/23,ra,G,3.3,3,4/3/23,41,0.5616438356164384
temp,30,17,7.99_17_30_3_p3,NY_56,NYC,4,0.8,0.4,0,2/21/23,ra,G,3.3,3,4/5/23,43,0.589041095890411
temp,30,17,7.99_17_30_3_p3,NY_56,NYC,5,0.9,0.5,0,2/21/23,ra,G,3.3,3,4/7/23,45,0.6164383561643836
temp,30,17,7.99_17_30_3_p3,NY_56,NYC,5,1.1,0.6,0,2/21/23,ra,G,3.3,3,4/10/23,48,0.6575342465753424
temp,30,17,7.99_17_30_3_p3,NY_56,NYC,8,1.4,0.8,0,2/21/23,ra,G,3.3,3,4/12/23,50,0.684931506849315
temp,30,17,7.99_17_30_3_p3,NY_56,NYC,8,1.5,0.8,0,2/21/23,ra,G,3.3,3,4/14/23,52,0.7123287671232876
temp,30,17,7.99_17_30_3_p3,NY_56,NYC,8,1.5,0.8,0,2/21/23,ra,G,3.3,3,4/17/23,55,0.7534246575342466
temp,30,17,7.99_17_30_3_p3,NY_56,NYC,8,4.7,2.6,0,2/21/23,ra,G,3.3,3,4/21/23,59,0.8082191780821918
temp,30,17,7.99_17_30_3_p3,NY_56,NYC,8,4.8,3.1,0,2/21/23,ra,H,3.3,3,4/26/23,64,0.8767123287671232
temp,30,17,7.99_17_30_3_p4,NY_56,NYC,2,0,0,0,2/21/23,rb,GD,3.4,3,3/31/23,38,0.5205479452054794
temp,30,17,7.99_17_30_3_p4,NY_56,NYC,2,0,0,0,2/21/23,rb,GD,3.4,3,4/3/23,41,0.5616438356164384
temp,30,17,7.99_17_30_3_p4,NY_56,NYC,2,0,0,0,2/21/23,rb,GD,3.4,3,4/5/23,43,0.589041095890411
temp,30,17,7.99_17_30_3_p4,NY_56,NYC,4,0.6,0.3,0,2/21/23,rb,GD,3.4,3,4/7/23,45,0.6164383561643836
temp,30,17,7.99_17_30_4_p1,NY_56,NYC,4,0,0,0,2/21/23,rc,G,4.1,3,3/27/23,34,0.4657534246575342
temp,30,17,7.99_17_30_4_p1,NY_56,NYC,4,1,0.5,0,2/21/23,rc,G,4.1,3,3/29/23,36,0.4931506849315068
temp,30,17,7.99_17_30_4_p1,NY_56,NYC,5,1.4,0.7,0,2/21/23,rc,G,4.1,3,3/31/23,38,0.5205479452054794
temp,30,17,7.99_17_30_4_p1,NY_56,NYC,6,2.1,1.1,0,2/21/23,rc,G,4.1,3,4/3/23,41,0.5616438356164384
temp,30,17,7.99_17_30_4_p1,NY_56,NYC,8,4.3,2.4,0,2/21/23,rc,G,4.1,3,4/5/23,43,0.589041095890411
temp,30,17,7.99_17_30_4_p1,NY_56,NYC,9,5.8,3.2,0,2/21/23,rc,G,4.1,3,4/7/23,45,0.6164383561643836
temp,30,17,7.99_17_30_4_p1,NY_56,NYC,9,5.8,3.2,0,2/21/23,rc,G,4.1,3,4/10/23,48,0.6575342465753424
temp,30,17,7.99_17_30_4_p1,NY_56,NYC,10,7.3,4.1,0,2/21/23,rc,G,4.1,3,4/12/23,50,0.684931506849315
temp,30,17,7.99_17_30_4_p1,NY_56,NYC,10,8.6,4.7,0,2/21/23,rc,G,4.1,3,4/14/23,52,0.7123287671232876
temp,30,17,7.99_17_30_4_p1,NY_56,NYC,10,8.6,4.7,0,2/21/23,rc,G,4.1,3,4/17/23,55,0.7534246575342466
temp,30,17,7.99_17_30_4_p1,NY_56,NYC,12,10,6.8,9.9,2/21/23,rc,G,4.1,3,4/20/23,58,0.7945205479452054
temp,30,17,7.99_17_30_4_p1,NY_56,NYC,12,10,6.8,16.4,2/21/23,rc,H,4.1,3,4/26/23,64,0.8767123287671232
temp,30,17,7.99_17_30_4_p2,NY_56,NYC,4,1.1,0.6,0,2/21/23,rd,G,4.2,3,3/29/23,36,0.4931506849315068
temp,30,17,7.99_17_30_4_p2,NY_56,NYC,4,1.1,0.6,0,2/21/23,rd,G,4.2,3,3/29/23,36,0.4931506849315068
temp,30,17,7.99_17_30_4_p2,NY_56,NYC,5,1.2,0.8,0,2/21/23,rd,G,4.2,3,3/31/23,38,0.5205479452054794
temp,30,17,7.99_17_30_4_p2,NY_56,NYC,5,1.5,0.8,0,2/21/23,rd,G,4.2,3,4/3/23,41,0.5616438356164384
temp,30,17,7.99_17_30_4_p2,NY_56,NYC,8,4,2.3,0,2/21/23,rd,G,4.2,3,4/5/23,43,0.589041095890411
temp,30,17,7.99_17_30_4_p2,NY_56,NYC,9,5.2,3.2,0,2/21/23,rd,G,4.2,3,4/7/23,45,0.6164383561643836
temp,30,17,7.99_17_30_4_p2,NY_56,NYC,9,5.2,3.5,0,2/21/23,rd,G,4.2,3,4/10/23,48,0.6575342465753424
temp,30,17,7.99_17_30_4_p2,NY_56,NYC,10,5.5,3.5,0,2/21/23,rd,G,4.2,3,4/12/23,50,0.684931506849315
temp,30,17,7.99_17_30_4_p2,NY_56,NYC,12,7.2,4,0,2/21/23,rd,G,4.2,3,4/14/23,52,0.7123287671232876
temp,30,17,7.99_17_30_4_p2,NY_56,NYC,12,7.3,4.5,0,2/21/23,rd,G,4.2,3,4/17/23,55,0.7534246575342466
temp,30,17,7.99_17_30_4_p2,NY_56,NYC,19,13.3,8.1,7.5,2/21/23,rd,G,4.2,3,4/20/23,58,0.7945205479452054
temp,30,17,7.99_17_30_4_p2,NY_56,NYC,19,13.3,8.1,18.5,2/21/23,rd,H,4.2,3,4/26/23,64,0.8767123287671232
temp,30,17,7.99_17_30_4_p3,NY_56,NYC,6,2.5,1.5,0,2/21/23,re,G,4.3,3,4/3/23,41,0.5616438356164384
temp,30,17,7.99_17_30_4_p3,NY_56,NYC,8,4,2.4,0,2/21/23,re,G,4.3,3,4/5/23,43,0.589041095890411
temp,30,17,7.99_17_30_4_p3,NY_56,NYC,9,6.5,3,0,2/21/23,re,G,4.3,3,4/7/23,45,0.6164383561643836
temp,30,17,7.99_17_30_4_p3,NY_56,NYC,10,8.6,4.2,0,2/21/23,re,G,4.3,3,4/10/23,48,0.6575342465753424
temp,30,17,7.99_17_30_4_p3,NY_56,NYC,10,8.6,4.8,0,2/21/23,re,G,4.3,3,4/12/23,50,0.684931506849315
temp,30,17,7.99_17_30_4_p3,NY_56,NYC,10,8.6,4.8,0,2/21/23,re,G,4.3,3,4/14/23,52,0.7123287671232876
temp,30,17,7.99_17_30_4_p3,NY_56,NYC,10,9.4,5.6,0,2/21/23,re,G,4.3,3,4/17/23,55,0.7534246575342466
temp,30,17,7.99_17_30_4_p3,NY_56,NYC,18,17.7,10.5,2.9,2/21/23,re,G,4.3,3,4/20/23,58,0.7945205479452054
temp,30,17,7.99_17_30_4_p3,NY_56,NYC,18,17.7,10.5,12.6,2/21/23,re,H,4.3,3,4/26/23,64,0.8767123287671232
temp,30,17,7.99_17_30_4_p4,NY_56,NYC,4,0.9,0.5,0,2/21/23,rf,G,4.4,3,3/29/23,36,0.4931506849315068
temp,30,17,7.99_17_30_4_p4,NY_56,NYC,4,1,0.5,0,2/21/23,rf,G,4.4,3,3/31/23,38,0.5205479452054794
temp,30,17,7.99_17_30_4_p4,NY_56,NYC,7,2.5,1.3,0,2/21/23,rf,G,4.4,3,4/3/23,41,0.5616438356164384
temp,30,17,7.99_17_30_4_p4,NY_56,NYC,7,2.8,1.5,0,2/21/23,rf,G,4.4,3,4/5/23,43,0.589041095890411
temp,30,17,7.99_17_30_4_p4,NY_56,NYC,6,2.8,1.6,0,2/21/23,rf,G,4.4,3,4/7/23,45,0.6164383561643836
temp,30,17,7.99_17_30_4_p4,NY_56,NYC,9,7,3.8,0,2/21/23,rf,G,4.4,3,4/10/23,48,0.6575342465753424
temp,30,17,7.99_17_30_4_p4,NY_56,NYC,10,10.7,6.3,0,2/21/23,rf,G,4.4,3,4/12/23,50,0.684931506849315
temp,30,17,7.99_17_30_4_p4,NY_56,NYC,11,10.7,6.3,0,2/21/23,rf,G,4.4,3,4/14/23,52,0.7123287671232876
temp,30,17,7.99_17_30_4_p4,NY_56,NYC,11,11.1,7.2,0,2/21/23,rf,G,4.4,3,4/17/23,55,0.7534246575342466
temp,30,17,7.99_17_30_4_p4,NY_56,NYC,12,12.9,8,5.5,2/21/23,rf,G,4.4,3,4/20/23,58,0.7945205479452054
temp,30,17,7.99_17_30_4_p4,NY_56,NYC,12,12.9,8,18.7,2/21/23,rf,H,4.4,3,4/26/23,64,0.8767123287671232
temp,30,17,7.99_17_30_4_p5,NY_56,NYC,4,0,0,0,2/21/23,rg,G,4.5,3,3/27/23,34,0.4657534246575342
temp,30,17,7.99_17_30_4_p5,NY_56,NYC,4,0.9,0.5,0,2/21/23,rg,G,4.5,3,3/29/23,36,0.4931506849315068
temp,30,17,7.99_17_30_4_p5,NY_56,NYC,5,1.1,0.7,0,2/21/23,rg,G,4.5,3,3/31/23,38,0.5205479452054794
temp,30,17,7.99_17_30_4_p5,NY_56,NYC,6,2.2,1.2,0,2/21/23,rg,G,4.5,3,4/3/23,41,0.5616438356164384
temp,30,17,7.99_17_30_4_p5,NY_56,NYC,7,1.8,0.9,0,2/21/23,rg,G,4.5,3,4/5/23,43,0.589041095890411
temp,30,17,7.99_17_30_4_p5,NY_56,NYC,9,4.6,2.3,0,2/21/23,rg,G,4.5,3,4/7/23,45,0.6164383561643836
temp,30,17,7.99_17_30_4_p5,NY_56,NYC,9,6.1,3.2,0,2/21/23,rg,G,4.5,3,4/10/23,48,0.6575342465753424
temp,30,17,7.99_17_30_4_p5,NY_56,NYC,9,7.2,3.8,0,2/21/23,rg,G,4.5,3,4/12/23,50,0.684931506849315
temp,30,17,7.99_17_30_4_p5,NY_56,NYC,12,9.8,6.4,0,2/21/23,rg,H,4.5,3,4/14/23,52,0.7123287671232876
temp,30,17,7.99_17_30_4_p5,NY_56,NYC,0,0,0,0,2/21/23,rg,PH,4.5,3,4/17/23,55,0.7534246575342466
temp,30,17,7.99_17_30_4_p5,NY_56,NYC,0,0,0,0,2/21/23,rg,PH,4.5,3,4/20/23,58,0.7945205479452054
temp,30,17,7.99_17_30_4_p5,NY_56,NYC,0,0,0,0,2/21/23,rg,PH,4.5,3,4/26/23,64,0.8767123287671232
temp,30,17,7.99_17_30_5_p1,NY_56,NYC,4,1,0.5,0,2/21/23,rh,G,5.1,3,3/29/23,36,0.4931506849315068
temp,30,17,7.99_17_30_5_p1,NY_56,NYC,5,1.1,0.6,0,2/21/23,rh,G,5.1,3,3/31/23,38,0.5205479452054794
temp,30,17,7.99_17_30_5_p1,NY_56,NYC,6,2.4,1.3,0,2/21/23,rh,G,5.1,3,4/3/23,41,0.5616438356164384
temp,30,17,7.99_17_30_5_p1,NY_56,NYC,7,3.3,1.9,0,2/21/23,rh,G,5.1,3,4/5/23,43,0.589041095890411
temp,30,17,7.99_17_30_5_p1,NY_56,NYC,9,4.1,2.5,0,2/21/23,rh,G,5.1,3,4/7/23,45,0.6164383561643836
temp,30,17,7.99_17_30_5_p1,NY_56,NYC,10,6.5,3.3,0,2/21/23,rh,G,5.1,3,4/10/23,48,0.6575342465753424
temp,30,17,7.99_17_30_5_p1,NY_56,NYC,11,8.8,4.5,0,2/21/23,rh,G,5.1,3,4/12/23,50,0.684931506849315
temp,30,17,7.99_17_30_5_p1,NY_56,NYC,11,10.4,6.2,0,2/21/23,rh,G,5.1,3,4/14/23,52,0.7123287671232876
temp,30,17,7.99_17_30_5_p1,NY_56,NYC,11,10.4,6.2,0,2/21/23,rh,G,5.1,3,4/17/23,55,0.7534246575342466
temp,30,17,7.99_17_30_5_p1,NY_56,NYC,18,16.2,9.2,5,2/21/23,rh,G,5.1,3,4/20/23,58,0.7945205479452054
temp,30,17,7.99_17_30_5_p1,NY_56,NYC,18,16.2,9.2,16.2,2/21/23,rh,H,5.1,3,4/26/23,64,0.8767123287671232
temp,30,17,7.99_17_30_5_p2,NY_56,NYC,4,0.8,0.4,0,2/21/23,rj,G,5.2,3,3/29/23,36,0.4931506849315068
temp,30,17,7.99_17_30_5_p2,NY_56,NYC,4,1.2,0.6,0,2/21/23,rj,G,5.2,3,3/31/23,38,0.5205479452054794
temp,30,17,7.99_17_30_5_p2,NY_56,NYC,6,2,1,0,2/21/23,rj,G,5.2,3,4/3/23,41,0.5616438356164384
temp,30,17,7.99_17_30_5_p2,NY_56,NYC,7,3,1.6,0,2/21/23,rj,G,5.2,3,4/5/23,43,0.589041095890411
temp,30,17,7.99_17_30_5_p2,NY_56,NYC,8,4,2.2,0,2/21/23,rj,G,5.2,3,4/7/23,45,0.6164383561643836
temp,30,17,7.99_17_30_5_p2,NY_56,NYC,9,5.7,3,0,2/21/23,rj,G,5.2,3,4/10/23,48,0.6575342465753424
temp,30,17,7.99_17_30_5_p2,NY_56,NYC,10,7.1,4.2,0,2/21/23,rj,G,5.2,3,4/12/23,50,0.684931506849315
temp,30,17,7.99_17_30_5_p2,NY_56,NYC,11,8.7,4.7,0,2/21/23,rj,G,5.2,3,4/14/23,52,0.7123287671232876
temp,30,17,7.99_17_30_5_p2,NY_56,NYC,11,8.7,4.7,0,2/21/23,rj,G,5.2,3,4/17/23,55,0.7534246575342466
temp,30,17,7.99_17_30_5_p2,NY_56,NYC,19,14.7,8.8,4.7,2/21/23,rj,G,5.2,3,4/20/23,58,0.7945205479452054
temp,30,17,7.99_17_30_5_p2,NY_56,NYC,19,14.7,8.8,14.5,2/21/23,rj,H,5.2,3,4/26/23,64,0.8767123287671232
temp,30,17,7.99_17_30_5_p3,NY_56,NYC,2,0,0,0,2/21/23,rk,G,5.3,3,3/29/23,36,0.4931506849315068
temp,30,17,7.99_17_30_5_p3,NY_56,NYC,2,0,0,0,2/21/23,rk,G,5.3,3,3/31/23,38,0.5205479452054794
temp,30,17,7.99_17_30_5_p3,NY_56,NYC,5,1,0.5,0,2/21/23,rk,G,5.3,3,4/3/23,41,0.5616438356164384
temp,30,17,7.99_17_30_5_p3,NY_56,NYC,5,2.6,0.8,0,2/21/23,rk,G,5.3,3,4/5/23,43,0.589041095890411
temp,30,17,7.99_17_30_5_p3,NY_56,NYC,6,2.1,1.1,0,2/21/23,rk,G,5.3,3,4/7/23,45,0.6164383561643836
temp,30,17,7.99_17_30_5_p3,NY_56,NYC,7,3.6,2.4,0,2/21/23,rk,G,5.3,3,4/10/23,48,0.6575342465753424
temp,30,17,7.99_17_30_5_p3,NY_56,NYC,7,3.8,2.6,0,2/21/23,rk,G,5.3,3,4/12/23,50,0.684931506849315
temp,30,17,7.99_17_30_5_p3,NY_56,NYC,10,5.8,3.7,0,2/21/23,rk,H,5.3,3,4/14/23,52,0.7123287671232876
temp,30,17,7.99_17_30_5_p3,NY_56,NYC,0,0,0,0,2/21/23,rk,PH,5.3,3,4/17/23,55,0.7534246575342466
temp,30,17,7.99_17_30_5_p3,NY_56,NYC,0,0,0,0,2/21/23,rk,PH,5.3,3,4/20/23,58,0.7945205479452054
temp,30,17,7.99_17_30_6_p1,NY_56,NYC,4,0,0,0,2/21/23,rl,G,6.1,3,3/27/23,34,0.4657534246575342
temp,30,17,7.99_17_30_6_p1,NY_56,NYC,4,0.9,0.5,0,2/21/23,rl,G,6.1,3,3/29/23,36,0.4931506849315068
temp,30,17,7.99_17_30_6_p1,NY_56,NYC,6,1.2,0.6,0,2/21/23,rl,G,6.1,3,3/31/23,38,0.5205479452054794
temp,30,17,7.99_17_30_6_p1,NY_56,NYC,6,2.1,1.1,0,2/21/23,rl,G,6.1,3,4/3/23,41,0.5616438356164384
temp,30,17,7.99_17_30_6_p1,NY_56,NYC,7,3.2,1.8,0,2/21/23,rl,G,6.1,3,4/5/23,43,0.589041095890411
temp,30,17,7.99_17_30_6_p1,NY_56,NYC,9,5,2.6,0,2/21/23,rl,G,6.1,3,4/7/23,45,0.6164383561643836
temp,30,17,7.99_17_30_6_p1,NY_56,NYC,11,6.5,4.1,0,2/21/23,rl,G,6.1,3,4/10/23,48,0.6575342465753424
temp,30,17,7.99_17_30_6_p1,NY_56,NYC,11,8.4,4.8,0,2/21/23,rl,G,6.1,3,4/12/23,50,0.684931506849315
temp,30,17,7.99_17_30_6_p1,NY_56,NYC,11,9.8,5.7,0,2/21/23,rl,G,6.1,3,4/14/23,52,0.7123287671232876
temp,30,17,7.99_17_30_6_p1,NY_56,NYC,11,9.8,5.7,0,2/21/23,rl,G,6.1,3,4/17/23,55,0.7534246575342466
temp,30,17,7.99_17_30_6_p1,NY_56,NYC,18,14.9,8.1,8.2,2/21/23,rl,G,6.1,3,4/20/23,58,0.7945205479452054
temp,30,17,7.99_17_30_6_p1,NY_56,NYC,18,14.9,8.1,15.6,2/21/23,rl,H,6.1,3,4/26/23,64,0.8767123287671232
temp,30,17,7.99_17_30_6_p2,NY_56,NYC,4,1,0.6,0,2/21/23,rm,G,6.2,3,3/29/23,36,0.4931506849315068
temp,30,17,7.99_17_30_6_p2,NY_56,NYC,5,1.1,0.6,0,2/21/23,rm,G,6.2,3,3/31/23,38,0.5205479452054794
temp,30,17,7.99_17_30_6_p2,NY_56,NYC,6,2.1,1.1,0,2/21/23,rm,G,6.2,3,4/3/23,41,0.5616438356164384
temp,30,17,7.99_17_30_6_p2,NY_56,NYC,7,2.6,1.8,0,2/21/23,rm,G,6.2,3,4/5/23,43,0.589041095890411
temp,30,17,7.99_17_30_6_p2,NY_56,NYC,8,4.4,2.3,0,2/21/23,rm,G,6.2,3,4/7/23,45,0.6164383561643836
temp,30,17,7.99_17_30_6_p2,NY_56,NYC,9,6,3.1,0,2/21/23,rm,G,6.2,3,4/10/23,48,0.6575342465753424
temp,30,17,7.99_17_30_6_p2,NY_56,NYC,10,7.1,3.6,0,2/21/23,rm,G,6.2,3,4/12/23,50,0.684931506849315
temp,30,17,7.99_17_30_6_p2,NY_56,NYC,10,7.3,4.8,0,2/21/23,rm,G,6.2,3,4/14/23,52,0.7123287671232876
temp,30,17,7.99_17_30_6_p2,NY_56,NYC,10,7.3,4.8,0,2/21/23,rm,G,6.2,3,4/17/23,55,0.7534246575342466
temp,30,17,7.99_17_30_6_p2,NY_56,NYC,17,31.1,8,3.4,2/21/23,rm,G,6.2,3,4/20/23,58,0.7945205479452054
temp,30,17,7.99_17_30_6_p2,NY_56,NYC,17,31.1,8,13.5,2/21/23,rm,H,6.2,3,4/26/23,64,0.8767123287671232
temp,30,17,7.99_17_30_6_p3,NY_56,NYC,4,0.8,0.5,0,2/21/23,rn,G,6.3,3,3/29/23,36,0.4931506849315068
temp,30,17,7.99_17_30_6_p3,NY_56,NYC,4,1.1,0.6,0,2/21/23,rn,G,6.3,3,3/31/23,38,0.5205479452054794
temp,30,17,7.99_17_30_6_p3,NY_56,NYC,6,1.9,1.2,0,2/21/23,rn,G,6.3,3,4/3/23,41,0.5616438356164384
temp,30,17,7.99_17_30_6_p3,NY_56,NYC,7,2,1,0,2/21/23,rn,G,6.3,3,4/5/23,43,0.589041095890411
temp,30,17,7.99_17_30_6_p3,NY_56,NYC,8,4.2,2.2,0,2/21/23,rn,G,6.3,3,4/7/23,45,0.6164383561643836
temp,30,17,7.99_17_30_6_p3,NY_56,NYC,8,4.6,2.5,0,2/21/23,rn,G,6.3,3,4/10/23,48,0.6575342465753424
temp,30,17,7.99_17_30_6_p3,NY_56,NYC,9,7,3.7,0,2/21/23,rn,G,6.3,3,4/12/23,50,0.684931506849315
temp,30,17,7.99_17_30_6_p3,NY_56,NYC,9,7.2,4.6,0,2/21/23,rn,G,6.3,3,4/14/23,52,0.7123287671232876
temp,30,17,7.99_17_30_6_p3,NY_56,NYC,9,7.2,4.6,0,2/21/23,rn,G,6.3,3,4/17/23,55,0.7534246575342466
temp,30,17,7.99_17_30_6_p3,NY_56,NYC,9,7.2,4.6,0,2/21/23,rn,G,6.3,3,4/20/23,58,0.7945205479452054
temp,30,17,7.99_17_30_6_p3,NY_56,NYC,9,7.2,4.6,5.7,2/21/23,rn,H,6.3,3,4/26/23,64,0.8767123287671232
temp,30,17,7.99_17_30_6_p4,NY_56,NYC,2,0,0,0,2/21/23,ro,G,8.1,3,3/29/23,36,0.4931506849315068
temp,30,17,7.99_17_30_8_p1,NY_56,NYC,4,0,0,0,2/21/23,ro,G,8.1,3,3/27/23,34,0.4657534246575342
temp,30,17,7.99_17_30_8_p1,NY_56,NYC,6,1,0.6,0,2/21/23,ro,G,8.1,3,3/29/23,36,0.4931506849315068
temp,30,17,7.99_17_30_8_p1,NY_56,NYC,8,7.3,4.2,0,2/21/23,ro,G,8.1,3,4/12/23,50,0.684931506849315
temp,30,17,7.99_17_30_8_p1,NY_56,NYC,12,9,4.9,0,2/21/23,ro,G,8.1,3,4/14/23,52,0.7123287671232876
temp,30,17,7.99_17_30_8_p1,NY_56,NYC,12,9,4.9,0,2/21/23,ro,G,8.1,3,4/17/23,55,0.7534246575342466
temp,30,17,7.99_17_30_8_p1,NY_56,NYC,18,15.1,7.9,4.5,2/21/23,ro,G,8.1,3,4/20/23,58,0.7945205479452054
temp,30,17,7.99_17_30_8_p1,NY_56,NYC,18,21.6,7.9,4.5,2/21/23,ro,G,8.1,3,4/26/23,64,0.8767123287671232
temp,30,17,7.99_17_30_8_p1,NY_56,NYC,18,14.5,9,11.4,2/21/23,ro,G,8.1,3,4/26/23,64,0.8767123287671232
temp,30,17,7.99_17_30_8_p1,NY_56,NYC,18,14.5,12,31.9,2/21/23,ro,H,8.1,3,5/5/23,73,1
temp,30,17,7.99_17_30_8_p2,NY_56,NYC,4,0.9,0.5,0,2/21/23,rp,G,8.2,3,3/29/23,36,0.4931506849315068
temp,30,17,7.99_17_30_8_p2,NY_56,NYC,4,1.3,0.8,0,2/21/23,rp,G,8.2,3,3/31/23,38,0.5205479452054794
temp,30,17,7.99_17_30_8_p2,NY_56,NYC,7,2.1,1.1,0,2/21/23,rp,G,8.2,3,4/3/23,41,0.5616438356164384
temp,30,17,7.99_17_30_8_p2,NY_56,NYC,7,2.5,1.5,0,2/21/23,rp,G,8.2,3,4/5/23,43,0.589041095890411
temp,30,17,7.99_17_30_8_p2,NY_56,NYC,8,4,2.4,0,2/21/23,rp,G,8.2,3,4/7/23,45,0.6164383561643836
temp,30,17,7.99_17_30_8_p2,NY_56,NYC,9,4.7,2.6,0,2/21/23,rp,G,8.2,3,4/10/23,48,0.6575342465753424
temp,30,17,7.99_17_30_8_p2,NY_56,NYC,9,6.4,3.5,0,2/21/23,rp,G,8.2,3,4/12/23,50,0.684931506849315
temp,30,17,7.99_17_30_8_p2,NY_56,NYC,11,8.6,5.2,0,2/21/23,rp,G,8.2,3,4/14/23,52,0.7123287671232876
temp,30,17,7.99_17_30_8_p2,NY_56,NYC,11,8.6,5.2,0,2/21/23,rp,G,8.2,3,4/17/23,55,0.7534246575342466
temp,30,17,7.99_17_30_8_p2,NY_56,NYC,17,12.5,7.5,3.4,2/21/23,rp,G,8.2,3,4/20/23,58,0.7945205479452054
temp,30,17,7.99_17_30_8_p2,NY_56,NYC,20,22.8,13,3.4,2/21/23,rp,G,8.2,3,4/26/23,64,0.8767123287671232
temp,30,17,7.99_17_30_8_p2,NY_56,NYC,20,22.8,13,18,2/21/23,rp,H,8.2,3,5/5/23,73,1
temp,30,17,7.99_17_30_8_p3,NY_56,NYC,4,0.9,0.5,0,2/21/23,rq,G,8.3,3,3/29/23,36,0.4931506849315068
temp,30,17,7.99_17_30_8_p3,NY_56,NYC,4,1.2,0.6,0,2/21/23,rq,G,8.3,3,3/31/23,38,0.5205479452054794
temp,30,17,7.99_17_30_8_p3,NY_56,NYC,6,1.7,0.8,0,2/21/23,rq,G,8.3,3,4/3/23,41,0.5616438356164384
temp,30,17,7.99_17_30_8_p3,NY_56,NYC,7,2,1,0,2/21/23,rq,G,8.3,3,4/5/23,43,0.589041095890411
temp,30,17,7.99_17_30_8_p3,NY_56,NYC,8,4,2,0,2/21/23,rq,G,8.3,3,4/7/23,45,0.6164383561643836
temp,30,17,7.99_17_30_8_p3,NY_56,NYC,9,4.9,3.1,0,2/21/23,rq,G,8.3,3,4/10/23,48,0.6575342465753424
temp,30,17,7.99_17_30_8_p3,NY_56,NYC,9,7.1,3.8,0,2/21/23,rq,G,8.3,3,4/12/23,50,0.684931506849315
temp,30,17,7.99_17_30_8_p3,NY_56,NYC,10,7.1,5.5,0,2/21/23,rq,G,8.3,3,4/14/23,52,0.7123287671232876
temp,30,17,7.99_17_30_8_p3,NY_56,NYC,10,7.1,5.5,0,2/21/23,rq,G,8.3,3,4/17/23,55,0.7534246575342466
temp,30,17,7.99_17_30_8_p3,NY_56,NYC,12,12,1.4,0,2/21/23,rq,G,8.3,3,4/20/23,58,0.7945205479452054
temp,30,17,7.99_17_30_8_p3,NY_56,NYC,22,15.4,9.6,15.1,2/21/23,rq,G,8.3,3,4/26/23,64,0.8767123287671232
temp,30,17,7.99_17_30_8_p3,NY_56,NYC,22,15.4,9.6,33.2,2/21/23,rq,H,8.3,3,5/5/23,73,1
temp,30,17,7.99_17_30_9_p1,NY_56,NYC,4,0,0,0,2/21/23,rr,G,9.1,3,3/27/23,34,0.4657534246575342
temp,30,17,7.99_17_30_9_p1,NY_56,NYC,4,1.1,0.6,0,2/21/23,rr,G,9.1,3,3/29/23,36,0.4931506849315068
temp,30,17,7.99_17_30_9_p1,NY_56,NYC,5,1.2,0.6,0,2/21/23,rr,G,9.1,3,3/31/23,38,0.5205479452054794
temp,30,17,7.99_17_30_9_p1,NY_56,NYC,6,1.8,1.2,0,2/21/23,rr,G,9.1,3,4/3/23,41,0.5616438356164384
temp,30,17,7.99_17_30_9_p1,NY_56,NYC,7,3.4,2.3,0,2/21/23,rr,G,9.1,3,4/5/23,43,0.589041095890411
temp,30,17,7.99_17_30_9_p1,NY_56,NYC,9,3.5,3,0,2/21/23,rr,G,9.1,3,4/7/23,45,0.6164383561643836
temp,30,17,7.99_17_30_9_p1,NY_56,NYC,10,5.5,3.6,0,2/21/23,rr,G,9.1,3,4/10/23,48,0.6575342465753424
temp,30,17,7.99_17_30_9_p1,NY_56,NYC,10,6.9,2.7,0,2/21/23,rr,G,9.1,3,4/12/23,50,0.684931506849315
temp,30,17,7.99_17_30_9_p1,NY_56,NYC,11,7.5,4,0,2/21/23,rr,G,9.1,3,4/14/23,52,0.7123287671232876
temp,30,17,7.99_17_30_9_p1,NY_56,NYC,11,7.5,4,0,2/21/23,rr,G,9.1,3,4/17/23,55,0.7534246575342466
temp,30,17,7.99_17_30_9_p1,NY_56,NYC,13,10.7,7.2,3.7,2/21/23,rr,G,9.1,3,4/20/23,58,0.7945205479452054
temp,30,17,7.99_17_30_9_p1,NY_56,NYC,13,10.7,7.2,16.7,2/21/23,rr,G,9.1,3,4/26/23,64,0.8767123287671232
temp,30,17,7.99_17_30_9_p1,NY_56,NYC,13,10.7,7.2,31.9,2/21/23,rr,H,9.1,3,5/5/23,73,1
temp,30,17,7.99_17_30_9_p2,NY_56,NYC,4,1,0.5,0,2/21/23,rs,G,9.2,3,3/29/23,36,0.4931506849315068
temp,30,17,7.99_17_30_9_p2,NY_56,NYC,4,1,0.6,0,2/21/23,rs,G,9.2,3,3/31/23,38,0.5205479452054794
